card_name,card_id,image_id,image_index,image_url,filename,status
Pendulum Scale,17885118,17885118,1,https://images.ygoprodeck.com/images/cards/17885118.jpg,17885118-pendulum-scale.jpg,downloaded
Pendulum Shift,69982329,69982329,1,https://images.ygoprodeck.com/images/cards/69982329.jpg,69982329-pendulum-shift.jpg,downloaded
Pendulum Storm,83461421,83461421,1,https://images.ygoprodeck.com/images/cards/83461421.jpg,83461421-pendulum-storm.jpg,downloaded
Pendulum Switch,42378577,42378577,1,https://images.ygoprodeck.com/images/cards/42378577.jpg,42378577-pendulum-switch.jpg,downloaded
Pendulum Transfer,19501924,19501924,1,https://images.ygoprodeck.com/images/cards/19501924.jpg,19501924-pendulum-transfer.jpg,downloaded
Pendulum Treasure,26237713,26237713,1,https://images.ygoprodeck.com/images/cards/26237713.jpg,26237713-pendulum-treasure.jpg,downloaded
Pendulum Witch,43502497,43502497,1,https://images.ygoprodeck.com/images/cards/43502497.jpg,43502497-pendulum-witch.jpg,downloaded
Pendulum Xyz,46005939,46005939,1,https://images.ygoprodeck.com/images/cards/46005939.jpg,46005939-pendulum-xyz.jpg,downloaded
PenduLuMoon,66150724,66150724,1,https://images.ygoprodeck.com/images/cards/66150724.jpg,66150724-pendulumoon.jpg,downloaded
Penguin Brave,91397409,91397409,1,https://images.ygoprodeck.com/images/cards/91397409.jpg,91397409-penguin-brave.jpg,downloaded
Pendulumucho,18210764,18210764,1,https://images.ygoprodeck.com/images/cards/18210764.jpg,18210764-pendulumucho.jpg,downloaded
Penetration Fusion,8778267,8778267,1,https://images.ygoprodeck.com/images/cards/8778267.jpg,8778267-penetration-fusion.jpg,downloaded
Penguin Cleric,73640163,73640163,1,https://images.ygoprodeck.com/images/cards/73640163.jpg,73640163-penguin-cleric.jpg,downloaded
Penguin Knight,36039163,36039163,1,https://images.ygoprodeck.com/images/cards/36039163.jpg,36039163-penguin-knight.jpg,downloaded
Penguin Squire,14761450,14761450,1,https://images.ygoprodeck.com/images/cards/14761450.jpg,14761450-penguin-squire.jpg,downloaded
Penguin Soldier,93920745,93920745,1,https://images.ygoprodeck.com/images/cards/93920745.jpg,93920745-penguin-soldier.jpg,downloaded
Penguin Ninja,41255165,41255165,1,https://images.ygoprodeck.com/images/cards/41255165.jpg,41255165-penguin-ninja.jpg,downloaded
Penguin Sword,69792699,69792699,1,https://images.ygoprodeck.com/images/cards/69792699.jpg,69792699-penguin-sword.jpg,downloaded
Penguin Torpedo,17679043,17679043,1,https://images.ygoprodeck.com/images/cards/17679043.jpg,17679043-penguin-torpedo.jpg,downloaded
Pennant of Revolution,73193552,73193552,1,https://images.ygoprodeck.com/images/cards/73193552.jpg,73193552-pennant-of-revolution.jpg,downloaded
Penumbral Soldier Lady,64751286,64751286,1,https://images.ygoprodeck.com/images/cards/64751286.jpg,64751286-penumbral-soldier-lady.jpg,downloaded
Pentestag,72336818,72336818,1,https://images.ygoprodeck.com/images/cards/72336818.jpg,72336818-pentestag.jpg,downloaded
People Running About,12143771,12143771,1,https://images.ygoprodeck.com/images/cards/12143771.jpg,12143771-people-running-about.jpg,downloaded
Perfect Sync - A-Un,13764602,13764602,1,https://images.ygoprodeck.com/images/cards/13764602.jpg,13764602-perfect-sync-a-un.jpg,downloaded
Perditious Puppeteer,71564150,71564150,1,https://images.ygoprodeck.com/images/cards/71564150.jpg,71564150-perditious-puppeteer.jpg,downloaded
Perfect Machine King,18891691,18891691,1,https://images.ygoprodeck.com/images/cards/18891691.jpg,18891691-perfect-machine-king.jpg,downloaded
Perfectly Ultimate Great Moth,48579379,48579379,1,https://images.ygoprodeck.com/images/cards/48579379.jpg,48579379-perfectly-ultimate-great-moth.jpg,downloaded
Perfectron Hydradrive Dragon,13203964,13203964,1,https://images.ygoprodeck.com/images/cards/13203964.jpg,13203964-perfectron-hydradrive-dragon.jpg,downloaded
Perform Puppet,6471156,6471156,1,https://images.ygoprodeck.com/images/cards/6471156.jpg,6471156-perform-puppet.jpg,downloaded
Performage Ball Balancer,92530005,92530005,1,https://images.ygoprodeck.com/images/cards/92530005.jpg,92530005-performage-ball-balancer.jpg,downloaded
Performage Cup Tricker,6812770,6812770,1,https://images.ygoprodeck.com/images/cards/6812770.jpg,6812770-performage-cup-tricker.jpg,downloaded
Performage Damage Juggler,68819554,68819554,1,https://images.ygoprodeck.com/images/cards/68819554.jpg,68819554-performage-damage-juggler.jpg,downloaded
Performage Flame Eater,4807253,4807253,1,https://images.ygoprodeck.com/images/cards/4807253.jpg,4807253-performage-flame-eater.jpg,downloaded
Performage Hat Tricker,31292357,31292357,1,https://images.ygoprodeck.com/images/cards/31292357.jpg,31292357-performage-hat-tricker.jpg,downloaded
Performage Fire Dancer,7934362,7934362,1,https://images.ygoprodeck.com/images/cards/7934362.jpg,7934362-performage-fire-dancer.jpg,downloaded
Performage Mirror Conductor,71578874,71578874,1,https://images.ygoprodeck.com/images/cards/71578874.jpg,71578874-performage-mirror-conductor.jpg,downloaded
Performage Plushfire,7563579,7563579,1,https://images.ygoprodeck.com/images/cards/7563579.jpg,7563579-performage-plushfire.jpg,downloaded
Performage Stilts Launcher,4081665,4081665,1,https://images.ygoprodeck.com/images/cards/4081665.jpg,4081665-performage-stilts-launcher.jpg,downloaded
Performage Shadow Maker,69655484,69655484,1,https://images.ygoprodeck.com/images/cards/69655484.jpg,69655484-performage-shadow-maker.jpg,downloaded
Performage Trapeze High Magician,6659193,6659193,1,https://images.ygoprodeck.com/images/cards/6659193.jpg,6659193-performage-trapeze-high-magician.jpg,downloaded
Performage Trapeze Witch,33206889,33206889,1,https://images.ygoprodeck.com/images/cards/33206889.jpg,33206889-performage-trapeze-witch.jpg,downloaded
Performage Trapeze Magician,17016362,17016362,1,https://images.ygoprodeck.com/images/cards/17016362.jpg,17016362-performage-trapeze-magician.jpg,downloaded
Performage Trick Clown,67696066,67696066,1,https://images.ygoprodeck.com/images/cards/67696066.jpg,67696066-performage-trick-clown.jpg,downloaded
Performance Hurricane,46066477,46066477,1,https://images.ygoprodeck.com/images/cards/46066477.jpg,46066477-performance-hurricane.jpg,downloaded
Performance of Sword,4849037,4849037,1,https://images.ygoprodeck.com/images/cards/4849037.jpg,4849037-performance-of-sword.jpg,downloaded
Performage Wind Drainer,70417076,70417076,1,https://images.ygoprodeck.com/images/cards/70417076.jpg,70417076-performage-wind-drainer.jpg,downloaded
Performapal Ballad,66768175,66768175,1,https://images.ygoprodeck.com/images/cards/66768175.jpg,66768175-performapal-ballad.jpg,downloaded
Performage Water Dancer,34323367,34323367,1,https://images.ygoprodeck.com/images/cards/34323367.jpg,34323367-performage-water-dancer.jpg,downloaded
Performapal Barokuriboh,19050066,19050066,1,https://images.ygoprodeck.com/images/cards/19050066.jpg,19050066-performapal-barokuriboh.jpg,downloaded
Performapal Barracuda,92767273,92767273,1,https://images.ygoprodeck.com/images/cards/92767273.jpg,92767273-performapal-barracuda.jpg,downloaded
Performapal Bot-Eyes Lizard,72708264,72708264,1,https://images.ygoprodeck.com/images/cards/72708264.jpg,72708264-performapal-bot-eyes-lizard.jpg,downloaded
Performapal Call,22765132,22765132,1,https://images.ygoprodeck.com/images/cards/22765132.jpg,22765132-performapal-call.jpg,downloaded
Performapal Bowhopper,37745740,37745740,1,https://images.ygoprodeck.com/images/cards/37745740.jpg,37745740-performapal-bowhopper.jpg,downloaded
Performapal Bit Bite Turtle,89113320,89113320,1,https://images.ygoprodeck.com/images/cards/89113320.jpg,89113320-performapal-bit-bite-turtle.jpg,downloaded
Performapal Bubblebowwow,34379489,34379489,1,https://images.ygoprodeck.com/images/cards/34379489.jpg,34379489-performapal-bubblebowwow.jpg,downloaded
Performapal Camelump,44481227,44481227,1,https://images.ygoprodeck.com/images/cards/44481227.jpg,44481227-performapal-camelump.jpg,downloaded
Performapal Card Gardna,37256334,37256334,1,https://images.ygoprodeck.com/images/cards/37256334.jpg,37256334-performapal-card-gardna.jpg,downloaded
Performapal Changeraffe,69228245,69228245,1,https://images.ygoprodeck.com/images/cards/69228245.jpg,69228245-performapal-changeraffe.jpg,downloaded
Performapal Celestial Magician,58092907,58092907,1,https://images.ygoprodeck.com/images/cards/58092907.jpg,58092907-performapal-celestial-magician.jpg,downloaded
Performapal Cheermole,17857780,17857780,1,https://images.ygoprodeck.com/images/cards/17857780.jpg,17857780-performapal-cheermole.jpg,downloaded
Performapal Classikuriboh,55554175,55554175,1,https://images.ygoprodeck.com/images/cards/55554175.jpg,55554175-performapal-classikuriboh.jpg,downloaded
Performapal Coin Dragon,9000988,9000988,1,https://images.ygoprodeck.com/images/cards/9000988.jpg,9000988-performapal-coin-dragon.jpg,downloaded
Performapal Corn,33103459,33103459,1,https://images.ygoprodeck.com/images/cards/33103459.jpg,33103459-performapal-corn.jpg,downloaded
Performapal Dag Daggerman,17540705,17540705,1,https://images.ygoprodeck.com/images/cards/17540705.jpg,17540705-performapal-dag-daggerman.jpg,downloaded
Performapal Dramatic Theater,55553602,55553602,1,https://images.ygoprodeck.com/images/cards/55553602.jpg,55553602-performapal-dramatic-theater.jpg,downloaded
Performapal Drummerilla,70479321,70479321,1,https://images.ygoprodeck.com/images/cards/70479321.jpg,70479321-performapal-drummerilla.jpg,downloaded
Performapal Duelist Extraordinaire,92644052,92644052,1,https://images.ygoprodeck.com/images/cards/92644052.jpg,92644052-performapal-duelist-extraordinaire.jpg,downloaded
Performapal Elephammer,340002,340002,1,https://images.ygoprodeck.com/images/cards/340002.jpg,340002-performapal-elephammer.jpg,downloaded
Performapal Extra Slinger,45591967,45591967,1,https://images.ygoprodeck.com/images/cards/45591967.jpg,45591967-performapal-extra-slinger.jpg,downloaded
Performapal Fire Mufflerlion,33823832,33823832,1,https://images.ygoprodeck.com/images/cards/33823832.jpg,33823832-performapal-fire-mufflerlion.jpg,downloaded
Performapal Fireflux,12255007,12255007,1,https://images.ygoprodeck.com/images/cards/12255007.jpg,12255007-performapal-fireflux.jpg,downloaded
Performapal Five-Rainbow Magician,19619755,19619755,1,https://images.ygoprodeck.com/images/cards/19619755.jpg,19619755-performapal-five-rainbow-magician.jpg,downloaded
Performapal Flip Hippo,91449532,91449532,1,https://images.ygoprodeck.com/images/cards/91449532.jpg,91449532-performapal-flip-hippo.jpg,downloaded
Performapal Friendonkey,96606246,96606246,1,https://images.ygoprodeck.com/images/cards/96606246.jpg,96606246-performapal-friendonkey.jpg,downloaded
Performapal Clay Breaker,8820526,8820526,1,https://images.ygoprodeck.com/images/cards/8820526.jpg,8820526-performapal-clay-breaker.jpg,downloaded
Performapal Gatlinghoul,49820233,49820233,1,https://images.ygoprodeck.com/images/cards/49820233.jpg,49820233-performapal-gatlinghoul.jpg,downloaded
Performapal Gentrude,21949879,21949879,1,https://images.ygoprodeck.com/images/cards/21949879.jpg,21949879-performapal-gentrude.jpg,downloaded
Performapal Guitartle,53724621,53724621,1,https://images.ygoprodeck.com/images/cards/53724621.jpg,53724621-performapal-guitartle.jpg,downloaded
Performapal Gongato,9106362,9106362,1,https://images.ygoprodeck.com/images/cards/9106362.jpg,9106362-performapal-gongato.jpg,downloaded
Performapal Gold Fang,64207696,64207696,1,https://images.ygoprodeck.com/images/cards/64207696.jpg,64207696-performapal-gold-fang.jpg,downloaded
Performapal Gumgumouton,8384771,8384771,1,https://images.ygoprodeck.com/images/cards/8384771.jpg,8384771-performapal-gumgumouton.jpg,downloaded
Performapal Handsamuraiger,55997110,55997110,1,https://images.ygoprodeck.com/images/cards/55997110.jpg,55997110-performapal-handsamuraiger.jpg,downloaded
Performapal Helpprincess,88358139,88358139,1,https://images.ygoprodeck.com/images/cards/88358139.jpg,88358139-performapal-helpprincess.jpg,downloaded
Performapal Hip Hippo,41440148,41440148,1,https://images.ygoprodeck.com/images/cards/41440148.jpg,41440148-performapal-hip-hippo.jpg,downloaded
Performapal Inflater Tapir,71985676,71985676,1,https://images.ygoprodeck.com/images/cards/71985676.jpg,71985676-performapal-inflater-tapir.jpg,downloaded
Performapal Handstandaccoon,81055000,81055000,1,https://images.ygoprodeck.com/images/cards/81055000.jpg,81055000-performapal-handstandaccoon.jpg,downloaded
Performapal Kaleidoscorp,78835747,78835747,1,https://images.ygoprodeck.com/images/cards/78835747.jpg,78835747-performapal-kaleidoscorp.jpg,downloaded
Performapal King Bear,67808837,67808837,1,https://images.ygoprodeck.com/images/cards/67808837.jpg,67808837-performapal-king-bear.jpg,downloaded
Performapal Ladyange,58938528,58938528,1,https://images.ygoprodeck.com/images/cards/58938528.jpg,58938528-performapal-ladyange.jpg,downloaded
Performapal Kuribohble,69181753,69181753,1,https://images.ygoprodeck.com/images/cards/69181753.jpg,69181753-performapal-kuribohble.jpg,downloaded
Performapal Laugh Maker,44944304,44944304,1,https://images.ygoprodeck.com/images/cards/44944304.jpg,44944304-performapal-laugh-maker.jpg,downloaded
Performapal Life Swordsman,7268133,7268133,1,https://images.ygoprodeck.com/images/cards/7268133.jpg,7268133-performapal-life-swordsman.jpg,downloaded
Performapal Lebellman,3752422,3752422,1,https://images.ygoprodeck.com/images/cards/3752422.jpg,3752422-performapal-lebellman.jpg,downloaded
Performapal Lizardraw,73130445,73130445,1,https://images.ygoprodeck.com/images/cards/73130445.jpg,73130445-performapal-lizardraw.jpg,downloaded
Performapal Longphone Bull,92170894,92170894,1,https://images.ygoprodeck.com/images/cards/92170894.jpg,92170894-performapal-longphone-bull.jpg,downloaded
Performapal Miss Director,92932860,92932860,1,https://images.ygoprodeck.com/images/cards/92932860.jpg,92932860-performapal-miss-director.jpg,downloaded
Performapal Momoncarpet,20281581,20281581,1,https://images.ygoprodeck.com/images/cards/20281581.jpg,20281581-performapal-momoncarpet.jpg,downloaded
Performapal Monkeyboard,17330916,17330916,1,https://images.ygoprodeck.com/images/cards/17330916.jpg,17330916-performapal-monkeyboard.jpg,downloaded
Performapal Odd-Eyes Butler,56677752,56677752,1,https://images.ygoprodeck.com/images/cards/56677752.jpg,56677752-performapal-odd-eyes-butler.jpg,downloaded
Performapal Odd-Eyes Dissolver,46136942,46136942,1,https://images.ygoprodeck.com/images/cards/46136942.jpg,46136942-performapal-odd-eyes-dissolver.jpg,downloaded
Performapal Odd-Eyes Metal Claw,65029288,65029288,1,https://images.ygoprodeck.com/images/cards/65029288.jpg,65029288-performapal-odd-eyes-metal-claw.jpg,downloaded
Performapal Odd-Eyes Light Phoenix,59762399,59762399,1,https://images.ygoprodeck.com/images/cards/59762399.jpg,59762399-performapal-odd-eyes-light-phoenix.jpg,downloaded
Performapal Odd-Eyes Synchron,82224646,82224646,1,https://images.ygoprodeck.com/images/cards/82224646.jpg,82224646-performapal-odd-eyes-synchron.jpg,downloaded
Performapal Odd-Eyes Minitaurus,10731333,10731333,1,https://images.ygoprodeck.com/images/cards/10731333.jpg,10731333-performapal-odd-eyes-minitaurus.jpg,downloaded
Performapal Odd-Eyes Seer,4836680,4836680,1,https://images.ygoprodeck.com/images/cards/4836680.jpg,4836680-performapal-odd-eyes-seer.jpg,downloaded
Performapal Odd-Eyes Unicorn,86157908,86157908,1,https://images.ygoprodeck.com/images/cards/86157908.jpg,86157908-performapal-odd-eyes-unicorn.jpg,downloaded
Performapal Parrotrio,56675280,56675280,1,https://images.ygoprodeck.com/images/cards/56675280.jpg,56675280-performapal-parrotrio.jpg,downloaded
Performapal Odd-Eyes Valet,82661461,82661461,1,https://images.ygoprodeck.com/images/cards/82661461.jpg,82661461-performapal-odd-eyes-valet.jpg,downloaded
Performapal Partnaga,69211541,69211541,1,https://images.ygoprodeck.com/images/cards/69211541.jpg,69211541-performapal-partnaga.jpg,downloaded
Performapal Pinch Helper,36415522,36415522,1,https://images.ygoprodeck.com/images/cards/36415522.jpg,36415522-performapal-pinch-helper.jpg,downloaded
Performapal Pendulum Sorcerer,47075569,47075569,1,https://images.ygoprodeck.com/images/cards/47075569.jpg,47075569-performapal-pendulum-sorcerer.jpg,downloaded
Performapal Popperup,11481610,11481610,1,https://images.ygoprodeck.com/images/cards/11481610.jpg,11481610-performapal-popperup.jpg,downloaded
Performapal Radish Horse,71863024,71863024,1,https://images.ygoprodeck.com/images/cards/71863024.jpg,71863024-performapal-radish-horse.jpg,downloaded
Performapal Rain Goat,16617334,16617334,1,https://images.ygoprodeck.com/images/cards/16617334.jpg,16617334-performapal-rain-goat.jpg,downloaded
Performapal Recasting,71705144,71705144,1,https://images.ygoprodeck.com/images/cards/71705144.jpg,71705144-performapal-recasting.jpg,downloaded
Performapal Revival,5672432,5672432,1,https://images.ygoprodeck.com/images/cards/5672432.jpg,5672432-performapal-revival.jpg,downloaded
Performapal Salutiger,44364077,44364077,1,https://images.ygoprodeck.com/images/cards/44364077.jpg,44364077-performapal-salutiger.jpg,downloaded
Performapal Revue Dancer,36527535,36527535,1,https://images.ygoprodeck.com/images/cards/36527535.jpg,36527535-performapal-revue-dancer.jpg,downloaded
Performapal Seal Eel,33833230,33833230,1,https://images.ygoprodeck.com/images/cards/33833230.jpg,33833230-performapal-seal-eel.jpg,downloaded
Performapal Secondonkey,15978426,15978426,1,https://images.ygoprodeck.com/images/cards/15978426.jpg,15978426-performapal-secondonkey.jpg,downloaded
Performapal Sellshell Crab,23377694,23377694,1,https://images.ygoprodeck.com/images/cards/23377694.jpg,23377694-performapal-sellshell-crab.jpg,downloaded
Performapal Silver Claw,26270847,26270847,1,https://images.ygoprodeck.com/images/cards/26270847.jpg,26270847-performapal-silver-claw.jpg,downloaded
